-0.0464789712875329,0.0185626251721871,-0.00796158591368131
-0.0466515173662302,0.0178121087169983,-0.00747333148491218
-0.0472439176972133,0.0172145268782697,-0.00812715792856504
-0.0473978538323264,0.0167173079923616,-0.00751376071050913
-0.0476011064853664,0.0161827366480751,-0.0077894304183701
-0.0479170319093583,0.0154816417120547,-0.00818475878337684
-0.0482490016069029,0.014793028126604,-0.00757740648490805
-0.0486495004911592,0.014231706105182,-0.00765837350632144
-0.0487154267289067,0.013522822906636,-0.00744720896612705
-0.0489099308008615,0.0131413749493218,-0.00777528924954159
-0.0492175784449339,0.0125193668461978,-0.00744641976382354
-0.0495701889883577,0.0117754350499864,-0.00751120073303469
-0.049573536857229,0.0110619540645319,-0.00804418164600899
-0.0498618910396152,0.0104050773621377,-0.00753554860561205
-0.0501825215429115,0.00999502698939194,-0.0072947105965208
-0.0501933498834132,0.00920407442800038,-0.00775030252787209
-0.0503331011524896,0.00827494915507099,-0.00759616617997949
-0.0504999713548507,0.0078144953423272,-0.00749001035747673
-0.0507599911498095,0.00725141093794746,-0.00733869766484929
-0.0508135756786796,0.00636221459247617,-0.00743795094789353
-0.0511003511800821,0.00575662862034957,-0.00759222952062544
-0.0512028056053792,0.00510427654968441,-0.00730943134072959
-0.0510611862644401,0.00427245718580936,-0.00731434828935562
-0.0513394786231814,0.00362817476620813,-0.007265734771759
-0.0513924777634049,0.00311611551108877,-0.00752202043893628
-0.0514317176715063,0.00229650099587911,-0.00726125381594519
-0.0516491837545225,0.00146794009716402,-0.00715624573028132
-0.0516141501766396,0.000867730336504812,-0.00751013416149249
-0.0515607224782449,0.000219971763475851,-0.00713599395467668
-0.0517399017762743,-0.000679741275723689,-0.00718357210326796
-0.0517641336635116,-0.0013998559161503,-0.00747775382379246
-0.0516342474976685,-0.00205894989386522,-0.00734388033265532
-0.0517209442365424,-0.00274185326775208,-0.00714293150447058
-0.0516903045635789,-0.00349538981793187,-0.00732812861059529
-0.0516280230944549,-0.00433917112978108,-0.00718175775193212
-0.0515857351964323,-0.00498845792812492,-0.00701028221688678
-0.0515652949966186,-0.00574908226634724,-0.00715414116664685
-0.0514309379957342,-0.00648111295089594,-0.00726747354834837
-0.051420228044385,-0.00730168104058071,-0.00699632299638135
-0.0511844437285885,-0.00810160980090676,-0.0071144932133412
-0.0511656055500902,-0.00880430638036181,-0.00719491016181924
-0.0512987758077585,-0.00954143355298062,-0.0069360611952618
-0.0509618854153045,-0.0104342156831681,-0.0068002766200929
-0.0508398483918865,-0.0110501351948615,-0.00697859798902319
-0.0504736794705582,-0.0118444746823145,-0.00709610641476862
-0.0505365928916263,-0.0124743800596618,-0.00683159099494901
-0.0504656644727267,-0.0133303806320353,-0.00724454446796585
-0.0502023483008065,-0.014333097265637,-0.00697119706813965
-0.0499497876813042,-0.0149562168513305,-0.00692662425905155
-0.0496583090745562,-0.0156776572815868,-0.00676554134055133
-0.0495589298565831,-0.0161592093860791,-0.00665226771043119
-0.0493875374776956,-0.0171310757738845,-0.0072142232006911
-0.0490045202541445,-0.0182221330184816,-0.00663162092114552
-0.0486913389911083,-0.0188707929860592,-0.00671602819579675
-0.0485853425653149,-0.0193676160680468,-0.00719730140824974
-0.0482854030278953,-0.0202454138822995,-0.00654585635639175
-0.0478203910143736,-0.0210637800823478,-0.00670557495029793
-0.0474930160969009,-0.0217850279912615,-0.00678672065816954
-0.0474158648853087,-0.0226009836234732,-0.00658159536020738
-0.04694302514895,-0.0232903359778468,-0.0070218810436747
-0.0465374268676471,-0.0241150282355473,-0.00636868627298763
-0.0463194425543113,-0.0248526141923753,-0.00670446116709892
-0.045808659775136,-0.0257105817924765,-0.00682866383894994
-0.0455244122477299,-0.0264173620824528,-0.00649243835345222
-0.0451934020649874,-0.0270455114367535,-0.0068815794628326
-0.0446557039664511,-0.0278960484510752,-0.00654055662809109
-0.0443018082578371,-0.0286576361047415,-0.00644549787018889
-0.0436617253838319,-0.029442519416716,-0.00642256845206172
